Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index,implied Volatility
AMZN240621P01240000,2022-06-03 9:33AM EST,1240.0,58.42,53.0,63.0,2.52,+4.51%,4.0,103,0.00%,Put,2024-06-21,1831,-0.29112585685029313
AMZN240621P01520000,2022-06-03 2:16PM EST,1520.0,104.0,99.0,109.0,-29.5,-22.10%,11.0,1,0.00%,Put,2024-06-21,1842,-0.39215964510818685
AMZN240621P01680000,2022-05-09 2:52PM EST,1680.0,187.0,132.0,148.0,0.0,-,8.0,9,0.00%,Put,2024-06-21,1849,-0.40882369531743207
AMZN240621P01700000,2022-06-01 8:31AM EST,1700.0,142.0,137.0,153.0,0.0,-,70.0,79,0.00%,Put,2024-06-21,1850,-0.4049724051395876
AMZN240621P01850000,2022-06-01 11:30AM EST,1850.0,198.7,179.0,194.5,0.0,-,20.0,24,0.00%,Put,2024-06-21,1856,-0.4113126366693156
AMZN240621P01860000,2022-05-05 12:58PM EST,1860.0,213.0,181.5,197.5,0.0,-,85.0,86,0.00%,Put,2024-06-21,1857,-0.4116476556270056
AMZN240621P01900000,2022-06-02 2:48PM EST,1900.0,192.66,194.05,209.95,0.0,-,4.0,68,0.00%,Put,2024-06-21,1859,-0.41341528006585043
AMZN240621P02000000,2022-06-03 1:58PM EST,2000.0,234.0,225.5,245.0,12.23,+5.51%,7.0,141,0.00%,Put,2024-06-21,1865,-0.4170192010381696
AMZN240621P02350000,2022-06-03 9:05AM EST,2350.0,374.5,369.5,388.5,-43.19,-10.34%,10.0,32,0.00%,Put,2024-06-21,1872,-0.42751150875496685
AMZN240621P02400000,2022-06-03 1:56PM EST,2400.0,399.0,393.0,412.5,-2.25,-0.56%,4.0,249,0.00%,Put,2024-06-21,1873,-0.42876611493775707
AMZN240621P02500000,2022-06-03 2:44PM EST,2500.0,448.5,447.0,465.0,-5.5,-1.21%,4.0,158,0.00%,Put,2024-06-21,1875,-0.43112843255110106
AMZN240621P02700000,2022-05-31 11:36AM EST,2700.0,590.63,556.0,575.0,0.0,-,4.0,124,0.00%,Put,2024-06-21,1879,-0.490516847909953
AMZN240621P02750000,2022-06-02 2:49PM EST,2750.0,569.33,586.0,605.0,0.0,-,4.0,14,0.00%,Put,2024-06-21,1880,-0.49161606339923275
AMZN240621P03000000,2022-05-27 9:17AM EST,3000.0,852.0,750.0,768.5,0.0,-,10.0,333,0.00%,Put,2024-06-21,1885,-0.4705569247576163
AMZN240621P03050000,2022-06-01 11:30AM EST,3050.0,812.85,784.0,803.5,0.0,-,40.0,11,0.00%,Put,2024-06-21,1886,-0.47136160125081944
AMZN240621P03100000,2022-05-24 11:48AM EST,3100.0,1093.5,820.5,839.5,0.0,-,8.0,24,0.00%,Put,2024-06-21,1887,-0.36419016211941657
AMZN240621P03450000,2022-05-24 1:59PM EST,3450.0,1403.0,1091.0,1109.5,0.0,-,6.0,6,0.00%,Put,2024-06-21,1894,-0.47738005845677184
AMZN240621P03600000,2022-05-31 1:23PM EST,3600.0,1236.55,1216.5,1235.5,0.0,-,8.0,7,0.00%,Put,2024-06-21,1897,-0.4793960818618749
AMZN240621P03700000,2022-05-31 11:15AM EST,3700.0,1365.4,1303.5,1322.0,0.0,-,7.0,16,0.00%,Put,2024-06-21,1899,-0.480143485093726
AMZN240621P03750000,2022-05-20 10:26AM EST,3750.0,1608.88,1347.0,1366.0,0.0,-,4.0,48,0.00%,Put,2024-06-21,1900,-0.48104096084560855
AMZN240719C00090000,2023-11-17 9:54AM EST,90.0,58.65,59.8,61.05,0.0,-,8.0,8,58.39%,Call,2024-07-19,1913,0.3031093045819198
AMZN240719C00115000,2023-12-08 10:17AM EST,115.0,39.1,38.45,38.85,0.11,+0.28%,10.0,16,46.87%,Call,2024-07-19,1916,0.418242753013803
AMZN240719C00145000,2023-12-08 9:48AM EST,145.0,17.05,17.55,17.7,-0.5,-2.85%,125.0,434,37.09%,Call,2024-07-19,1922,0.32035486369176586
AMZN240719C00150000,2023-12-08 9:32AM EST,150.0,15.21,14.85,15.0,0.21,+1.40%,4.0,454,35.93%,Call,2024-07-19,1923,0.3312141302784946
AMZN240719C00155000,2023-12-08 10:10AM EST,155.0,12.65,12.55,12.65,-0.15,-1.17%,20.0,272,35.06%,Call,2024-07-19,1924,0.32045465541488355
AMZN240719C00160000,2023-12-08 10:31AM EST,160.0,10.5,10.4,10.5,-0.09,-0.85%,17.0,368,34.12%,Call,2024-07-19,1925,0.313461175265383
AMZN240719C00165000,2023-12-07 1:15PM EST,165.0,9.05,8.65,8.75,0.0,-,51.0,217,33.58%,Call,2024-07-19,1926,0.3169204956080703
AMZN240719C00170000,2023-12-08 10:33AM EST,170.0,7.14,7.05,7.2,-0.11,-1.52%,46.0,208,33.01%,Call,2024-07-19,1927,0.3048198961098218
AMZN240719C00175000,2023-12-07 3:54PM EST,175.0,5.85,5.75,5.85,0.0,-,20.0,388,32.43%,Call,2024-07-19,1928,0.30211747384723076
AMZN240719C00180000,2023-12-07 3:26PM EST,180.0,4.75,4.6,4.75,0.0,-,29.0,1358,32.02%,Call,2024-07-19,1929,0.2994471628384425
AMZN240719C00185000,2023-12-08 9:58AM EST,185.0,3.85,3.7,3.85,0.01,+0.26%,6.0,55,31.71%,Call,2024-07-19,1930,0.297649378592791
AMZN240719C00195000,2023-12-07 1:06PM EST,195.0,2.26,2.39,2.44,-0.34,-13.08%,42.0,65,31.02%,Call,2024-07-19,1932,0.28617954434076065
AMZN240719C00200000,2023-12-07 12:42PM EST,200.0,1.97,1.93,1.97,-0.09,-4.37%,129.0,238,30.92%,Call,2024-07-19,1933,0.29281522669238047
AMZN240719C00210000,2023-12-07 1:02PM EST,210.0,1.35,1.24,1.28,0.0,-,42.0,18,30.81%,Call,2024-07-19,1935,0.29687561291670633
AMZN240719C00220000,2023-12-07 9:30AM EST,220.0,0.8,0.79,0.83,0.0,-,10.0,60,30.77%,Call,2024-07-19,1937,0.2918367987102224
AMZN240719P00075000,2023-12-07 1:25PM EST,75.0,0.35,0.34,0.37,0.0,-,54.0,94,44.29%,Put,2024-07-19,1938,0.4552510856555074
AMZN240719P00080000,2023-12-07 12:40PM EST,80.0,0.46,0.46,0.49,0.0,-,4.0,29,42.48%,Put,2024-07-19,1939,0.4372191962038359
AMZN240719P00120000,2023-12-08 10:17AM EST,120.0,3.85,3.85,3.95,0.0,-,5.0,1700,31.81%,Put,2024-07-19,1947,0.3416257416327254
AMZN240719P00125000,2023-12-07 1:47PM EST,125.0,5.05,4.9,5.0,0.2,+4.12%,5.0,643,30.85%,Put,2024-07-19,1948,0.3392792309568782
AMZN240719P00130000,2023-12-08 10:05AM EST,130.0,6.3,6.1,6.2,0.25,+4.13%,6.0,656,29.73%,Put,2024-07-19,1949,0.3319473062646398
AMZN240719P00135000,2023-12-08 10:17AM EST,135.0,7.5,7.6,7.7,-0.35,-4.46%,9.0,193,28.81%,Put,2024-07-19,1950,0.3179931783768467
AMZN240719P00140000,2023-12-07 2:44PM EST,140.0,9.4,9.35,9.45,0.0,-,58.0,319,27.87%,Put,2024-07-19,1951,0.31630628617766526
AMZN240719P00145000,2023-12-08 9:53AM EST,145.0,11.8,11.35,11.45,0.1,+0.85%,200.0,1101,26.86%,Put,2024-07-19,1952,0.31995407181576396
AMZN240719P00155000,2023-12-08 9:46AM EST,155.0,16.55,16.35,16.45,0.25,+1.53%,80.0,157,25.01%,Put,2024-07-19,1954,0.30829228475943404
AMZN240719P00170000,2023-12-07 1:48PM EST,170.0,25.9,25.35,26.3,0.0,-,18.0,106,21.89%,Put,2024-07-19,1957,0.2995219991956368
AMZN240719P00175000,2023-12-07 3:06PM EST,175.0,30.2,29.6,30.55,0.0,-,6.0,17,21.92%,Put,2024-07-19,1958,0.3152074331661962
AMZN240920C00060000,2023-12-04 12:40PM EST,60.0,88.01,88.95,90.75,0.0,-,20.0,187,80.40%,Call,2024-09-20,1966,1.8814336387623782e-11
AMZN240920C00100000,2023-12-08 9:42AM EST,100.0,52.5,52.9,53.4,0.34,+0.65%,5.0,2191,52.81%,Call,2024-09-20,1974,0.41893208404236565
AMZN240920C00120000,2023-12-08 10:39AM EST,120.0,36.45,36.75,36.9,-0.72,-1.94%,19.0,1348,44.80%,Call,2024-09-20,1978,0.3739305396344866
AMZN240920C00130000,2023-12-07 3:49PM EST,130.0,29.75,29.6,29.7,0.0,-,10.0,6142,41.74%,Call,2024-09-20,1980,0.3659244247946228
AMZN240920C00140000,2023-12-08 9:39AM EST,140.0,22.85,23.25,23.5,-0.41,-1.76%,5.0,4707,39.62%,Call,2024-09-20,1982,0.33750506266730806
AMZN240920C00145000,2023-12-08 10:51AM EST,145.0,20.47,20.45,20.6,-0.28,-1.35%,264.0,4918,38.47%,Call,2024-09-20,1983,0.3402956132556891
AMZN240920C00150000,2023-12-07 3:48PM EST,150.0,17.87,17.85,17.95,0.0,-,43.0,5670,37.45%,Call,2024-09-20,1984,0.33420621363685826
AMZN240920C00155000,2023-12-08 10:51AM EST,155.0,15.47,15.4,15.5,-0.05,-0.32%,126.0,4149,36.48%,Call,2024-09-20,1985,0.32808952264029073
AMZN240920C00160000,2023-12-08 10:35AM EST,160.0,13.25,13.3,13.4,-0.25,-1.85%,59.0,3760,35.81%,Call,2024-09-20,1986,0.3215338308678756
AMZN240920C00165000,2023-12-07 2:28PM EST,165.0,11.55,11.35,11.5,0.0,-,81.0,1195,35.16%,Call,2024-09-20,1987,0.3212287297637275
AMZN240920C00170000,2023-12-08 10:38AM EST,170.0,9.55,9.65,9.75,-0.35,-3.54%,52.0,2919,34.46%,Call,2024-09-20,1988,0.31112916102405724
AMZN240920C00175000,2023-12-07 2:54PM EST,175.0,8.25,8.15,8.25,0.0,-,164.0,1376,33.90%,Call,2024-09-20,1989,0.3113680620326748
AMZN240920C00180000,2023-12-08 10:16AM EST,180.0,7.05,6.85,7.0,0.3,+4.44%,9.0,5485,33.52%,Call,2024-09-20,1990,0.3103101051183218
AMZN240920C00185000,2023-12-08 10:16AM EST,185.0,5.9,5.7,5.8,0.0,-,11.0,1094,32.91%,Call,2024-09-20,1991,0.30693578081896516
AMZN240920C00190000,2023-12-08 10:23AM EST,190.0,4.9,4.75,4.9,0.1,+2.08%,45.0,825,32.68%,Call,2024-09-20,1992,0.3035859551522933
AMZN240920C00195000,2023-12-08 9:30AM EST,195.0,3.9,3.95,4.05,-0.15,-3.70%,9.0,589,32.26%,Call,2024-09-20,1993,0.2965241835063163
AMZN240920C00210000,2023-12-07 2:54PM EST,210.0,2.37,2.32,2.36,0.0,-,33.0,2594,31.73%,Call,2024-09-20,1995,0.29848065239426547
AMZN240920P00065000,2023-12-06 10:20AM EST,65.0,0.34,0.31,0.34,0.0,-,10.0,1818,45.95%,Put,2024-09-20,2001,0.4796970565361784
AMZN240920P00075000,2023-12-07 3:55PM EST,75.0,0.58,0.58,0.6,0.0,-,401.0,3261,42.60%,Put,2024-09-20,2003,0.44468795411241757
AMZN240920P00085000,2023-12-07 3:54PM EST,85.0,0.98,0.98,1.03,0.0,-,21.0,3364,39.73%,Put,2024-09-20,2005,0.4161391003780904
AMZN240920P00090000,2023-12-07 3:21PM EST,90.0,1.31,1.26,1.31,0.0,-,21.0,10770,38.27%,Put,2024-09-20,2006,0.40705628365822905
AMZN240920P00095000,2023-12-07 3:20PM EST,95.0,1.67,1.64,1.68,-0.01,-0.60%,10.0,5254,37.03%,Put,2024-09-20,2007,0.3952118545487498
AMZN240920P00100000,2023-12-07 3:17PM EST,100.0,2.14,2.11,2.14,0.0,-,105.0,15195,35.86%,Put,2024-09-20,2008,0.3855092586128622
AMZN240920P00105000,2023-12-07 3:10PM EST,105.0,2.71,2.64,2.68,0.0,-,13.0,4641,34.66%,Put,2024-09-20,2009,0.3761889360872603
AMZN240920P00110000,2023-12-07 3:48PM EST,110.0,3.38,3.3,3.4,0.0,-,27.0,10748,33.73%,Put,2024-09-20,2010,0.36668290243542523
AMZN240920P00120000,2023-12-07 3:44PM EST,120.0,5.19,5.15,5.25,0.0,-,4.0,7802,31.83%,Put,2024-09-20,2012,0.35096705679734264
AMZN240920P00125000,2023-12-07 3:10PM EST,125.0,6.4,6.25,6.4,0.0,-,4.0,7080,30.83%,Put,2024-09-20,2013,0.3452955378794476
AMZN240920P00130000,2023-12-07 3:06PM EST,130.0,7.8,7.6,7.75,0.0,-,10.0,7082,29.87%,Put,2024-09-20,2014,0.33985645622154503
AMZN240920P00135000,2023-12-07 2:40PM EST,135.0,9.25,9.2,9.35,0.0,-,7.0,8202,29.00%,Put,2024-09-20,2015,0.3312179270120977
AMZN240920P00140000,2023-12-07 3:05PM EST,140.0,11.25,11.05,11.2,0.0,-,856.0,5229,28.17%,Put,2024-09-20,2016,0.3303836689902416
AMZN240920P00145000,2023-12-08 10:23AM EST,145.0,13.02,13.1,13.25,-0.23,-1.74%,4.0,1170,27.25%,Put,2024-09-20,2017,0.3202333875657596
AMZN240920P00150000,2023-12-07 2:40PM EST,150.0,15.4,15.35,15.55,0.0,-,1143.0,1969,26.31%,Put,2024-09-20,2018,0.31825703835369135
AMZN240920P00155000,2023-12-07 12:29PM EST,155.0,17.8,18.0,18.15,0.0,-,189.0,800,25.42%,Put,2024-09-20,2019,0.31236305926214725
AMZN240920P00160000,2023-12-07 1:01PM EST,160.0,20.42,20.65,21.05,0.0,-,16.0,1956,24.56%,Put,2024-09-20,2020,0.3065890528744434
AMZN240920P00165000,2023-12-07 1:20PM EST,165.0,23.6,23.7,24.9,0.0,-,20.0,239,25.09%,Put,2024-09-20,2021,0.3076720500760343
AMZN240920P00175000,2023-12-05 12:19PM EST,175.0,31.49,30.1,31.4,0.0,-,7.0,343,21.78%,Put,2024-09-20,2023,0.3300687487660259
AMZN240920P00180000,2023-12-07 1:57PM EST,180.0,34.75,34.3,35.35,0.0,-,104.0,733,20.67%,Put,2024-09-20,2024,0.32248256395726266
AMZN240920P00195000,2023-09-07 12:16PM EST,195.0,58.26,66.6,68.5,0.0,-,10.0,0,65.17%,Put,2024-09-20,2027,0.578878835724086
AMZN250117C00050000,2023-12-06 10:27AM EST,50.0,98.5,98.7,100.45,0.0,-,4.0,6954,77.73%,Call,2025-01-17,2031,0.37560219723165794
AMZN250117C00070000,2023-12-05 2:35PM EST,70.0,81.93,80.45,82.1,0.0,-,5.0,4024,64.31%,Call,2025-01-17,2035,0.559484994895247
AMZN250117C00085000,2023-12-05 1:20PM EST,85.0,68.24,68.0,69.0,0.0,-,40.0,4223,58.26%,Call,2025-01-17,2038,0.46500415176394855
AMZN250117C00095000,2023-12-07 3:59PM EST,95.0,59.85,59.5,60.35,0.0,-,6.0,2414,53.55%,Call,2025-01-17,2040,0.4360719028511631
AMZN250117C00110000,2023-12-08 10:17AM EST,110.0,48.3,47.85,48.05,-0.49,-1.00%,11.0,4419,48.37%,Call,2025-01-17,2043,0.40981140123983245
AMZN250117C00120000,2023-12-08 9:53AM EST,120.0,40.84,40.45,40.65,0.29,+0.72%,12.0,4601,45.31%,Call,2025-01-17,2045,0.38606378264146124
AMZN250117C00125000,2023-12-08 9:31AM EST,125.0,36.1,37.0,37.15,-1.1,-2.96%,5.0,8471,43.92%,Call,2025-01-17,2046,0.3494049671977373
AMZN250117C00140000,2023-12-08 9:30AM EST,140.0,27.9,27.6,27.75,0.21,+0.76%,15.0,9417,40.55%,Call,2025-01-17,2049,0.3525550149189238
AMZN250117C00150000,2023-12-08 10:40AM EST,150.0,21.97,22.25,22.4,-0.38,-1.70%,47.0,22315,38.76%,Call,2025-01-17,2051,0.3310126250327316
AMZN250117C00155000,2023-12-08 10:25AM EST,155.0,20.0,19.8,19.95,0.1,+0.50%,4.0,6948,37.88%,Call,2025-01-17,2052,0.3331209784692944
AMZN250117C00160000,2023-12-08 10:34AM EST,160.0,17.6,17.55,17.65,0.0,-,369.0,8916,37.01%,Call,2025-01-17,2053,0.3253326565634558
AMZN250117C00175000,2023-12-07 3:56PM EST,175.0,12.17,12.0,12.15,0.0,-,154.0,7689,35.25%,Call,2025-01-17,2056,0.315409838664279
AMZN250117C00190000,2023-12-07 2:46PM EST,190.0,8.15,8.0,8.1,0.0,-,10.0,2513,33.85%,Call,2025-01-17,2059,0.3071260543277377
AMZN250117C00195000,2023-12-08 9:30AM EST,195.0,6.69,6.95,7.1,-0.54,-7.47%,4.0,5941,33.59%,Call,2025-01-17,2060,0.29707438686269944
AMZN250117C00200000,2023-12-08 10:43AM EST,200.0,6.0,6.05,6.15,-0.14,-2.28%,177.0,21585,33.23%,Call,2025-01-17,2061,0.2995976518893226
AMZN250117C00210000,2023-12-08 10:39AM EST,210.0,4.5,4.55,4.65,-0.09,-1.96%,7.0,9387,32.75%,Call,2025-01-17,2062,0.2966486672258567
AMZN250117C00220000,2023-12-08 9:57AM EST,220.0,3.5,3.4,3.5,0.0,-,36.0,863,32.36%,Call,2025-01-17,2063,0.29812179047750365
AMZN250117P00045000,2023-12-08 10:47AM EST,45.0,0.17,0.17,0.18,0.0,-,5.0,16491,49.90%,Put,2025-01-17,2064,0.5175447059098276
AMZN250117P00050000,2023-12-01 2:00PM EST,50.0,0.27,0.25,0.29,0.0,-,4.0,52848,48.88%,Put,2025-01-17,2065,0.5071944560290023
AMZN250117P00065000,2023-12-08 10:52AM EST,65.0,0.63,0.63,0.66,-0.06,-8.70%,5.0,25951,43.34%,Put,2025-01-17,2068,0.45579521269843914
AMZN250117P00085000,2023-12-07 11:17AM EST,85.0,1.75,1.7,1.75,0.0,-,5.0,15024,37.88%,Put,2025-01-17,2072,0.409917543662088
AMZN250117P00090000,2023-12-07 2:24PM EST,90.0,2.13,2.15,2.18,0.0,-,14.0,23907,36.71%,Put,2025-01-17,2073,0.3970930258067071
AMZN250117P00095000,2023-12-07 10:10AM EST,95.0,2.76,2.65,2.72,0.0,-,7.0,12037,35.69%,Put,2025-01-17,2074,0.39281303305133236
AMZN250117P00100000,2023-12-07 2:10PM EST,100.0,3.35,3.25,3.35,0.04,+1.21%,35.0,31414,34.68%,Put,2025-01-17,2075,0.3828032373746644
AMZN250117P00105000,2023-12-07 2:58PM EST,105.0,4.05,4.0,4.1,0.0,-,104.0,28457,33.73%,Put,2025-01-17,2076,0.3737261491457444
AMZN250117P00110000,2023-12-08 10:54AM EST,110.0,4.9,4.85,4.95,0.03,+0.62%,25.0,21426,32.75%,Put,2025-01-17,2077,0.3662490995993701
AMZN250117P00115000,2023-12-07 1:34PM EST,115.0,5.9,5.85,5.95,0.0,-,99.0,15739,31.84%,Put,2025-01-17,2078,0.3597031776416888
AMZN250117P00135000,2023-12-07 3:50PM EST,135.0,11.6,11.55,11.65,0.0,-,85.0,5480,28.50%,Put,2025-01-17,2082,0.34005515465619696
AMZN250117P00140000,2023-12-07 3:18PM EST,140.0,13.55,13.4,13.5,0.0,-,106.0,9697,27.61%,Put,2025-01-17,2083,0.33750865851146106
AMZN250117P00145000,2023-12-07 3:57PM EST,145.0,15.55,15.45,15.65,0.0,-,79.0,3512,26.88%,Put,2025-01-17,2084,0.3327774302969948
AMZN250117P00150000,2023-12-07 3:50PM EST,150.0,17.8,17.75,17.95,0.0,-,27.0,8881,26.03%,Put,2025-01-17,2085,0.3294580407693374
AMZN250117P00155000,2023-12-06 3:48PM EST,155.0,21.4,20.2,20.4,0.0,-,1657.0,2549,25.06%,Put,2025-01-17,2086,0.34568229001913353
AMZN250117P00160000,2023-12-07 11:20AM EST,160.0,23.25,22.95,23.2,0.0,-,43.0,497,24.27%,Put,2025-01-17,2087,0.330048221664419
AMZN250117P00165000,2023-12-07 3:56PM EST,165.0,26.0,25.6,26.15,0.0,-,62.0,738,23.31%,Put,2025-01-17,2088,0.3266745303062634
AMZN250117P00170000,2023-12-07 11:22AM EST,170.0,29.37,28.15,30.2,0.0,-,8.0,803,23.88%,Put,2025-01-17,2089,0.3309316565945129
AMZN250117P00175000,2023-12-07 3:56PM EST,175.0,32.59,32.25,32.95,0.0,-,60.0,1093,21.64%,Put,2025-01-17,2090,0.33037983184882175
AMZN250117P00180000,2023-12-06 10:34AM EST,180.0,37.1,35.75,36.5,0.0,-,7.0,1026,20.30%,Put,2025-01-17,2091,0.34931736342979414
AMZN250117P00190000,2023-12-04 3:40PM EST,190.0,46.15,43.95,44.95,0.0,-,4.0,14,19.14%,Put,2025-01-17,2093,0.383439512011165
AMZN250117P00195000,2023-11-27 11:00AM EST,195.0,47.0,48.6,49.25,0.0,-,10.0,1,17.79%,Put,2025-01-17,2094,0.3331632495184991
AMZN250620C00045000,2023-12-01 11:42AM EST,45.0,105.9,104.95,106.3,0.0,-,263.0,502,78.61%,Call,2025-06-20,2098,0.6739061187661186
AMZN250620C00065000,2023-11-16 3:02PM EST,65.0,84.27,87.15,88.5,0.0,-,10.0,331,65.31%,Call,2025-06-20,2102,1.456879756819535e-11
AMZN250620C00070000,2023-11-16 3:47PM EST,70.0,80.3,82.8,84.05,0.0,-,9.0,729,62.48%,Call,2025-06-20,2103,1.4533387304275261e-11
AMZN250620C00090000,2023-12-05 1:09PM EST,90.0,66.5,66.75,67.45,0.0,-,5.0,879,54.83%,Call,2025-06-20,2107,0.4174462886625172
AMZN250620C00110000,2023-12-08 10:31AM EST,110.0,51.75,51.55,51.8,0.15,+0.29%,35.0,1152,48.29%,Call,2025-06-20,2111,0.39058328049878055
AMZN250620C00115000,2023-12-05 12:59PM EST,115.0,47.68,48.0,48.25,0.0,-,8.0,875,46.94%,Call,2025-06-20,2112,0.3707242463425846
AMZN250620C00130000,2023-12-07 12:33PM EST,130.0,39.2,38.3,38.55,0.0,-,42.0,2247,43.69%,Call,2025-06-20,2115,0.37407481273104437
AMZN250620C00135000,2023-12-08 10:17AM EST,135.0,35.75,35.35,35.6,-0.2,-0.56%,13.0,2840,42.76%,Call,2025-06-20,2116,0.3597723429150704
AMZN250620C00145000,2023-12-07 9:34AM EST,145.0,29.78,29.8,30.05,0.0,-,18.0,1904,40.96%,Call,2025-06-20,2118,0.34186560203822464
AMZN250620C00160000,2023-12-06 12:44PM EST,160.0,22.5,22.7,22.9,0.0,-,148.0,745,38.76%,Call,2025-06-20,2121,0.3267455811824626
AMZN250620C00165000,2023-12-06 3:03PM EST,165.0,20.0,20.55,20.7,0.0,-,10.0,2168,37.97%,Call,2025-06-20,2122,0.31709150939722003
AMZN250620C00170000,2023-12-08 10:16AM EST,170.0,18.9,18.7,18.85,0.2,+1.07%,4.0,11058,37.50%,Call,2025-06-20,2123,0.3251409227626151
AMZN250620C00175000,2023-12-08 9:30AM EST,175.0,16.5,16.9,17.05,-0.45,-2.65%,10.0,4270,36.95%,Call,2025-06-20,2124,0.3133334724546414
AMZN250620C00180000,2023-12-08 10:41AM EST,180.0,15.11,15.25,15.45,-0.34,-2.20%,15.0,2387,36.51%,Call,2025-06-20,2125,0.3138736945159483
AMZN250620C00190000,2023-12-07 9:43AM EST,190.0,12.45,12.4,12.55,0.0,-,35.0,514,35.63%,Call,2025-06-20,2127,0.31188110501712213
AMZN250620C00200000,2023-12-07 2:18PM EST,200.0,10.15,9.95,10.15,0.0,-,12.0,480,34.91%,Call,2025-06-20,2129,0.30911105130731636
AMZN250620C00220000,2023-12-07 2:27PM EST,220.0,6.6,6.45,6.6,0.0,-,4.0,54,33.85%,Call,2025-06-20,2131,0.30345835437607
AMZN250620P00065000,2023-11-21 1:16PM EST,65.0,1.23,1.08,1.16,0.0,-,85.0,424,41.27%,Put,2025-06-20,2136,0.4523569372651571
AMZN250620P00085000,2023-12-07 11:36AM EST,85.0,2.74,2.71,2.78,0.0,-,196.0,3066,36.59%,Put,2025-06-20,2140,0.40465287660144317
AMZN250620P00110000,2023-12-07 2:10PM EST,110.0,6.77,6.75,6.85,0.0,-,92.0,2226,32.06%,Put,2025-06-20,2145,0.37057034902383285
AMZN250620P00115000,2023-12-07 2:10PM EST,115.0,7.92,7.8,8.05,0.0,-,87.0,2215,31.29%,Put,2025-06-20,2146,0.3649986250990971
AMZN250620P00120000,2023-12-07 11:12AM EST,120.0,9.3,9.15,9.4,0.0,-,20.0,821,30.55%,Put,2025-06-20,2147,0.36172146262610094
AMZN250620P00125000,2023-12-07 1:39PM EST,125.0,10.7,10.6,10.8,0.0,-,24.0,7529,29.65%,Put,2025-06-20,2148,0.35635734985386963
AMZN250620P00130000,2023-12-01 1:42PM EST,130.0,12.4,12.2,12.5,0.0,-,510.0,2369,29.01%,Put,2025-06-20,2149,0.35409497533637124
AMZN250620P00140000,2023-12-05 10:42AM EST,140.0,15.7,16.0,16.25,0.0,-,16.0,1123,27.50%,Put,2025-06-20,2151,0.34130424595241443
AMZN250620P00145000,2023-12-07 3:36PM EST,145.0,18.38,18.0,18.5,0.0,-,73.0,478,26.90%,Put,2025-06-20,2152,0.34774996525297075
AMZN250620P00150000,2023-12-08 9:34AM EST,150.0,21.0,20.15,20.7,0.58,+2.84%,28.0,1603,25.98%,Put,2025-06-20,2153,0.35073499695233407
AMZN250620P00155000,2023-11-13 12:14PM EST,155.0,24.9,22.6,23.15,0.0,-,10.0,104,25.15%,Put,2025-06-20,2154,0.3699647614032212
AMZN250620P00160000,2023-12-07 10:54AM EST,160.0,25.65,25.45,25.85,0.0,-,10.0,185,24.38%,Put,2025-06-20,2155,0.34209881713147855
AMZN250919C00070000,2023-11-24 11:52AM EST,70.0,86.0,83.6,85.75,0.0,-,5.0,2,61.76%,Call,2025-09-19,2166,0.5385207355574017
AMZN250919C00130000,2023-12-06 1:35PM EST,130.0,39.9,40.6,41.0,0.0,-,6.0,28,44.06%,Call,2025-09-19,2178,0.3440646007453551
AMZN250919C00145000,2023-12-07 12:33PM EST,145.0,33.1,32.3,32.75,0.0,-,4.0,103,41.58%,Call,2025-09-19,2181,0.35224339791783343
AMZN250919C00155000,2023-12-04 9:56AM EST,155.0,26.27,27.5,27.8,0.0,-,43.0,114,40.03%,Call,2025-09-19,2183,0.3167963393533284
AMZN250919C00175000,2023-12-07 2:45PM EST,175.0,19.55,19.4,19.65,0.0,-,11.0,18,37.62%,Call,2025-09-19,2187,0.3213600144699668
AMZN250919C00180000,2023-12-05 2:12PM EST,180.0,18.0,17.65,17.95,0.0,-,52.0,79,37.13%,Call,2025-09-19,2188,0.3203597478019008
AMZN250919C00220000,2023-12-07 1:16PM EST,220.0,8.6,8.3,8.55,0.0,-,4.0,29,34.59%,Call,2025-09-19,2194,0.3069295719673335
AMZN250919P00065000,2023-12-06 3:35PM EST,65.0,1.4,1.29,1.5,0.0,-,5.0,213,40.52%,Put,2025-09-19,2195,0.4373644166732942
AMZN250919P00090000,2023-11-28 9:30AM EST,90.0,3.9,3.85,4.25,0.0,-,10.0,70,35.59%,Put,2025-09-19,2200,0.3935098426439563
AMZN250919P00095000,2023-11-28 12:50PM EST,95.0,4.75,4.6,4.8,0.0,-,21.0,45,34.05%,Put,2025-09-19,2201,0.3894219884041421
AMZN250919P00100000,2023-12-08 9:44AM EST,100.0,5.6,5.5,5.7,-0.05,-0.88%,20.0,73,33.23%,Put,2025-09-19,2202,0.38265213181809715
AMZN250919P00105000,2023-12-05 3:55PM EST,105.0,6.64,6.4,6.7,0.0,-,4.0,5,32.41%,Put,2025-09-19,2203,0.3783028909003411
AMZN250919P00115000,2023-11-27 11:42AM EST,115.0,8.57,8.85,9.05,0.0,-,20.0,24,30.80%,Put,2025-09-19,2205,0.3602346872477018
AMZN250919P00135000,2023-12-04 10:37AM EST,135.0,16.45,15.15,15.6,0.0,-,46.0,353,28.03%,Put,2025-09-19,2209,0.37123412939021544
AMZN250919P00140000,2023-12-04 11:19AM EST,140.0,18.25,17.2,17.7,0.0,-,6.0,131,27.46%,Put,2025-09-19,2210,0.3656800245185164
